"EKATTE","Postcode","Name","Mun_code","Mun_name","Reg_code","Reg_name"
63272,8722,Ружица,JAM03,Болярово,JAM,Ямбол
31019,8746,Златиница,JAM03,Болярово,JAM,Ямбол
65588,6547,Светлина,HKV32,Тополовград,HKV,Хасково
35866,6546,Каменна река,HKV32,Тополовград,HKV,Хасково
32576,8717,Изгрев,JAM07,Елхово,JAM,Ямбол
27382,8700,Елхово,JAM07,Елхово,JAM,Ямбол
21542,8724,Добрич,JAM07,Елхово,JAM,Ямбол
58801,8718,Пчела,JAM07,Елхово,JAM,Ямбол
46904,8742,Малък манастир,JAM07,Елхово,JAM,Ямбол
24356,8736,Дъбово,JAM03,Болярово,JAM,Ямбол
15789,8624,Голям манастир,JAM25,Тунджа,JAM,Ямбол
57652,8735,Попово,JAM03,Болярово,JAM,Ямбол
69208,8725,Стефан Караджово,JAM03,Болярово,JAM,Ямбол
14725,8625,Генерал Тошево,JAM25,Тунджа,JAM,Ямбол
36909,8741,Кирилово,JAM07,Елхово,JAM,Ямбол
73328,8719,Трънково,JAM07,Елхово,JAM,Ямбол
23557,8651,Драма,JAM25,Тунджа,JAM,Ямбол
53299,8660,Овчи кладенец,JAM25,Тунджа,JAM,Ямбол
29516,8733,Жребино,JAM07,Елхово,JAM,Ямбол
23978,8652,Дряново,JAM25,Тунджа,JAM,Ямбол
35756,8728,Камен връх,JAM03,Болярово,JAM,Ямбол
06001,8730,Бояново,JAM07,Елхово,JAM,Ямбол
48101,8657,Миладиновци,JAM25,Тунджа,JAM,Ямбол
20657,8726,Денница,JAM03,Болярово,JAM,Ямбол
66737,8645,Скалица,JAM25,Тунджа,JAM,Ямбол
40018,8649,Крумово,JAM25,Тунджа,JAM,Ямбол
38279,8623,Коневец,JAM25,Тунджа,JAM,Ямбол
69883,8732,Стройно,JAM07,Елхово,JAM,Ямбол
46783,8650,Маломир,JAM25,Тунджа,JAM,Ямбол
05520,8731,Борисово,JAM07,Елхово,JAM,Ямбол
43615,8656,Леярово,JAM22,Стралджа,JAM,Ямбол
57409,8654,Поляна,JAM22,Стралджа,JAM,Ямбол
36200,8647,Каравелово,JAM25,Тунджа,JAM,Ямбол
10985,8671,Видинци,JAM25,Тунджа,JAM,Ямбол
04176,8334,Бистрец,BGS06,Средец,BGS,Бургас
62757,8664,Робово,JAM25,Тунджа,JAM,Ямбол
32740,8670,Генерал Инзово,JAM25,Тунджа,JAM,Ямбол
00343,8653,Александрово,JAM22,Стралджа,JAM,Ямбол
47562,8639,Меден кладенец,JAM25,Тунджа,JAM,Ямбол
67177,8663,Сламино,JAM25,Тунджа,JAM,Ямбол
58712,8336,Проход,BGS06,Средец,BGS,Бургас
03455,8316,Белила,BGS06,Средец,BGS,Бургас
65036,8643,Савино,JAM25,Тунджа,JAM,Ямбол
35794,8655,Каменец,JAM22,Стралджа,JAM,Ямбол
47665,6235,Медово,SZR04,Братя Даскалови,SZR,Стара Загора
51072,6224,Найденово,SZR04,Братя Даскалови,SZR,Стара Загора
27379,6064,Елхово,SZR31,Стара Загора,SZR,Стара Загора
04738,6065,Богомилово,SZR31,Стара Загора,SZR,Стара Загора
48765,6052,Могила,SZR31,Стара Загора,SZR,Стара Загора
04635,8948,Богданово,SLV16,Нова Загора,SLV,Сливен
46417,6045,Малка Верея,SZR31,Стара Загора,SZR,Стара Загора
44851,6045,Лясково,SZR31,Стара Загора,SZR,Стара Загора
67154,6064,Сладък кладенец,SZR31,Стара Загора,SZR,Стара Загора
58236,6048,Преславен,SZR31,Стара Загора,SZR,Стара Загора
03856,6055,Бенковски,SZR31,Стара Загора,SZR,Стара Загора
47247,2867,Марино поле,BLG33,Петрич,BLG,Благоевград
63542,2856,Ръждак,BLG33,Петрич,BLG,Благоевград
72744,2858,Тополница,BLG33,Петрич,BLG,Благоевград
81832,2865,Чучулигово,BLG33,Петрич,BLG,Благоевград
40539,2868,Кулата,BLG33,Петрич,BLG,Благоевград
36083,2872,Капатово,BLG33,Петрич,BLG,Благоевград
27098,2846,Езерец,BLG28,Кресна,BLG,Благоевград
54537,2847,Ощава,BLG28,Кресна,BLG,Благоевград
11569,2841,Влахи,BLG28,Кресна,BLG,Благоевград
62640,2967,Рибново,BLG13,Гърмен,BLG,Благоевград
54184,2965,Осиково,BLG13,Гърмен,BLG,Благоевград
37472,2969,Ковачевица,BLG13,Гърмен,BLG,Благоевград
66874,2964,Скребатно,BLG13,Гърмен,BLG,Благоевград
16763,2963,Горно Дряново,BLG13,Гърмен,BLG,Благоевград
43606,2962,Лещен,BLG13,Гърмен,BLG,Благоевград
02381,2948,Балдево,BLG13,Гърмен,BLG,Благоевград
53727,2943,Ореше,BLG13,Гърмен,BLG,Благоевград
53326,2947,Огняново,BLG13,Гърмен,BLG,Благоевград
47408,2949,Марчево,BLG13,Гърмен,BLG,Благоевград
40138,2945,Крушево,BLG13,Гърмен,BLG,Благоевград
18366,2960,Гърмен,BLG13,Гърмен,BLG,Благоевград
20331,2961,Дебрен,BLG13,Гърмен,BLG,Благоевград
22616,2944,Долно Дряново,BLG13,Гърмен,BLG,Благоевград
24267,2940,Дъбница,BLG13,Гърмен,BLG,Благоевград
77222,2942,Хвостяне,BLG13,Гърмен,BLG,Благоевград
07003,2915,Буково,BLG11,Гоце Делчев,BLG,Благоевград
06306,2972,Брезница,BLG11,Гоце Делчев,BLG,Благоевград
17347,2914,Господинци,BLG11,Гоце Делчев,BLG,Благоевград
38666,2970,Корница,BLG11,Гоце Делчев,BLG,Благоевград
02600,2905,Баничан,BLG11,Гоце Делчев,BLG,Благоевград
44416,2971,Лъжница,BLG11,Гоце Делчев,BLG,Благоевград
05606,2904,Борово,BLG11,Гоце Делчев,BLG,Благоевград
21680,2919,Добротино,BLG11,Гоце Делчев,BLG,Благоевград
17395,2900,Гоце Делчев,BLG11,Гоце Делчев,BLG,Благоевград
20585,2917,Делчево,BLG11,Гоце Делчев,BLG,Благоевград
49432,2920,Мусомища,BLG11,Гоце Делчев,BLG,Благоевград
68391,2918,Средна,BLG11,Гоце Делчев,BLG,Благоевград
23460,2916,Драгостин,BLG11,Гоце Делчев,BLG,Благоевград
17381,2773,Гостун,BLG01,Банско,BLG,Благоевград
53059,2776,Обидим,BLG01,Банско,BLG,Благоевград
54136,2774,Осеново,BLG01,Банско,BLG,Благоевград
47857,2772,Места,BLG01,Банско,BLG,Благоевград
76090,2775,Филипово,BLG01,Банско,BLG,Благоевград
39614,2771,Кремен,BLG01,Банско,BLG,Благоевград
40302,2875,Крънджилица,BLG33,Петрич,BLG,Благоевград
23697,2876,Дреново,BLG33,Петрич,BLG,Благоевград
58061,2894,Право бърдо,BLG33,Петрич,BLG,Благоевград
31317,2882,Зойчене,BLG33,Петрич,BLG,Благоевград
39699,2845,Стара Кресна,BLG28,Кресна,BLG,Благоевград
16136,2842,Горна Брезница,BLG28,Кресна,BLG,Благоевград
14492,2840,Кресна,BLG28,Кресна,BLG,Благоевград
67369,2844,Сливница,BLG28,Кресна,BLG,Благоевград
22068,2843,Долна Градешница,BLG28,Кресна,BLG,Благоевград
06834,2844,Будилци,BLG28,Кресна,BLG,Благоевград
70648,4633,Сърница,PAZ08,Велинград,PAZ,Пазарджик
52101,2923,Ново Лески,BLG52,Хаджидимово,BLG,Благоевград
00014,2932,Абланица,BLG52,Хаджидимово,BLG,Благоевград
04399,2941,Блатска,BLG52,Хаджидимово,BLG,Благоевград
38532,2921,Копривлен,BLG52,Хаджидимово,BLG,Благоевград
77058,2933,Хаджидимово,BLG52,Хаджидимово,BLG,Благоевград
65108,2922,Садово,BLG52,Хаджидимово,BLG,Благоевград
53789,6579,Орешино,HKV11,Ивайловград,HKV,Хасково
10389,6845,Великденче,KRZ08,Джебел,KRZ,Кърджали
03695,6584,Белополяне,HKV11,Ивайловград,HKV,Хасково
32634,6845,Илийско,KRZ08,Джебел,KRZ,Кърджали
17186,6800,Горско Дюлево,KRZ21,Момчилград,KRZ,Кърджали
87388,6854,Ямино,KRZ08,Джебел,KRZ,Кърджали
53271,6846,Овчево,KRZ08,Джебел,KRZ,Кърджали
55169,6829,Пазарци,KRZ21,Момчилград,KRZ,Кърджали
37695,4983,Козарка,SML18,Неделино,SML,Смолян
58757,6811,Птичар,KRZ21,Момчилград,KRZ,Кърджали
75201,6853,Устрен,KRZ08,Джебел,KRZ,Кърджали
59197,6597,Пъстроок,HKV11,Ивайловград,HKV,Хасково
66500,6825,Синделци,KRZ21,Момчилград,KRZ,Кърджали
57248,6909,Полковник Желязово,KRZ15,Крумовград,KRZ,Кърджали
58387,6858,Припек,KRZ08,Джебел,KRZ,Кърджали
49268,6845,Мрежичко,KRZ08,Джебел,KRZ,Кърджали
55751,6948,Пелин,KRZ15,Крумовград,KRZ,Кърджали
29564,6846,Жълти рид,KRZ08,Джебел,KRZ,Кърджали
80131,6822,Кременец,KRZ21,Момчилград,KRZ,Кърджали
62801,6845,Рогозари,KRZ08,Джебел,KRZ,Кърджали
86060,6800,Юнаци,KRZ21,Момчилград,KRZ,Кърджали
66723,6846,Скалина,KRZ08,Джебел,KRZ,Кърджали
62846,6845,Рогозче,KRZ08,Джебел,KRZ,Кърджали
30452,6820,Звездел,KRZ21,Момчилград,KRZ,Кърджали
87494,6732,Яребица,KRZ16,Кърджали,KRZ,Кърджали
37962,6733,Кокошане,KRZ16,Кърджали,KRZ,Кърджали
54403,6644,Островица,KRZ16,Кърджали,KRZ,Кърджали
31348,6650,Зорница,KRZ16,Кърджали,KRZ,Кърджали
81921,0,Червена скала,KRZ02,Ардино,KRZ,Кърджали
62445,6649,Резбарци,KRZ16,Кърджали,KRZ,Кърджали
61025,6384,Рабово,HKV30,Стамболово,HKV,Хасково
77487,6782,Хромица,KRZ02,Ардино,KRZ,Кърджали
69359,6341,Стойково,HKV34,Хасково,HKV,Хасково
62832,6469,Рогозиново,HKV33,Харманли,HKV,Хасково
06803,6345,Брястово,HKV19,Минерални бани,HKV,Хасково
61491,6564,Радовец,HKV32,Тополовград,HKV,Хасково
77181,6450,Харманли,HKV33,Харманли,HKV,Хасково
77195,6300,Хасково,HKV34,Хасково,HKV,Хасково
48698,6531,Младиново,HKV28,Свиленград,HKV,Хасково
48297,6343,Минерални бани,HKV19,Минерални бани,HKV,Хасково
43877,6541,Лисово,HKV28,Свиленград,HKV,Хасково
56335,4295,Буково,PDV23,Първомай,PDV,Пловдив
72103,6344,Татарево,HKV19,Минерални бани,HKV,Хасково
75085,6350,Узунджово,HKV34,Хасково,HKV,Хасково
70250,6352,Сусам,HKV19,Минерални бани,HKV,Хасково
14550,6349,Гарваново,HKV34,Хасково,HKV,Хасково
11627,4289,Воден,PDV23,Първомай,PDV,Пловдив
57434,6464,Поляново,HKV33,Харманли,HKV,Хасково
47682,8644,Межда,JAM25,Тунджа,JAM,Ямбол
72240,8672,Тенево,JAM25,Тунджа,JAM,Ямбол
58726,8944,Прохорово,SLV16,Нова Загора,SLV,Сливен
05863,8638,Ботево,JAM25,Тунджа,JAM,Ямбол
65406,8659,Саранско,JAM22,Стралджа,JAM,Ямбол
00758,8667,Асеново,JAM25,Тунджа,JAM,Ямбол
23529,8324,Драка,BGS06,Средец,BGS,Бургас
65560,8322,Светлина,BGS06,Средец,BGS,Бургас
66456,8665,Симеоново,JAM25,Тунджа,JAM,Ямбол
72076,8658,Тамарино,JAM22,Стралджа,JAM,Ямбол
49998,6245,Малък дол,SZR04,Братя Даскалови,SZR,Стара Загора
15744,6245,Голям дол,SZR04,Братя Даскалови,SZR,Стара Загора
20153,6261,Даскал-Атанасово,SZR27,Раднево,SZR,Стара Загора
48831,6239,Могилово,SZR36,Чирпан,SZR,Стара Загора
69496,6243,Стоян-Заимово,SZR36,Чирпан,SZR,Стара Загора
77431,6072,Християново,SZR31,Стара Загора,SZR,Стара Загора
44522,8947,Любенова махала,SLV16,Нова Загора,SLV,Сливен
70586,6268,Сърнево,SZR27,Раднево,SZR,Стара Загора
10673,6244,Верен,SZR04,Братя Даскалови,SZR,Стара Загора
32127,5035,Ивановци,VTR04,Велико Търново,VTR,Велико Търново
23710,5095,Дрента,VTR13,Елена,VTR,Велико Търново
55693,5095,Пейковци,VTR13,Елена,VTR,Велико Търново
78389,5035,Цепераните,VTR04,Велико Търново,VTR,Велико Търново
54095,5037,Осенарите,VTR04,Велико Търново,VTR,Велико Търново
61861,5039,Райковци,VTR04,Велико Търново,VTR,Велико Търново
16626,5098,Горни Танчевци,VTR13,Елена,VTR,Велико Търново
05935,5035,Бочковци,VTR04,Велико Търново,VTR,Велико Търново
15196,5363,Глутниците,GAB35,Трявна,GAB,Габрово
78536,5039,Цонковци,VTR04,Велико Търново,VTR,Велико Търново
